candidate_id,pipeline_name,formula,candidate_reduced_formula,chemical_system,matched_to_sourceaware,formula_overlap_with_sourceaware,formula_sourceaware_row_count,formula_support_status,formula_sourceaware_mp_examples
CHGSCREEN-04861,CHGNet_screened_public_hull_top5000,LiTm2Au,LiTm2Au,Au-Li-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-976260
CHGSCREEN-04862,CHGNet_screened_public_hull_top5000,Nd(NiSb)2,Nd(NiSb)2,Nd-Ni-Sb,True,True,2,exact_sourceaware_structure_label_match,mp-568161;mp-976380
CHGSCREEN-04863,CHGNet_screened_public_hull_top5000,Li,Li,Li,False,True,1,formula_only_overlap_no_label_assignment,mp-10173
CHGSCREEN-04864,CHGNet_screened_public_hull_top5000,Nd2Mg,Nd2Mg,Mg-Nd,True,True,3,exact_sourceaware_structure_label_match,mp-1186250;mp-1186252;mp-976425
CHGSCREEN-04865,CHGNet_screened_public_hull_top5000,NaCrH8(NF3)2,NaCrH8(NF3)2,Cr-F-H-N-Na,True,True,1,exact_sourceaware_structure_label_match,mp-976447
CHGSCREEN-04866,CHGNet_screened_public_hull_top5000,MgPb5,MgPb5,Mg-Pb,True,True,2,exact_sourceaware_structure_label_match,mp-976891;mp-976969
CHGSCREEN-04867,CHGNet_screened_public_hull_top5000,Li2Mg,Li2Mg,Li-Mg,True,True,9,exact_sourceaware_structure_label_match,mp-1094562;mp-1094569;mp-1094576;mp-1094601;mp-1094607
CHGSCREEN-04868,CHGNet_screened_public_hull_top5000,MgPd5,MgPd5,Mg-Pd,True,True,2,exact_sourceaware_structure_label_match,mp-976976;mp-977059
CHGSCREEN-04869,CHGNet_screened_public_hull_top5000,MgPdAu2,MgPdAu2,Au-Mg-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-977113
CHGSCREEN-04870,CHGNet_screened_public_hull_top5000,MgRh5,MgRh5,Mg-Rh,True,True,1,exact_sourceaware_structure_label_match,mp-977273
CHGSCREEN-04871,CHGNet_screened_public_hull_top5000,Ta2ReRu,Ta2ReRu,Re-Ru-Ta,True,True,1,exact_sourceaware_structure_label_match,mp-977357
CHGSCREEN-04872,CHGNet_screened_public_hull_top5000,LiNd2Os,LiNd2Os,Li-Nd-Os,True,True,1,exact_sourceaware_structure_label_match,mp-977391
CHGSCREEN-04873,CHGNet_screened_public_hull_top5000,TbAlAg2,TbAlAg2,Ag-Al-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-977394
CHGSCREEN-04874,CHGNet_screened_public_hull_top5000,Er2AgIr,Er2AgIr,Ag-Er-Ir,True,True,1,exact_sourceaware_structure_label_match,mp-977416
CHGSCREEN-04875,CHGNet_screened_public_hull_top5000,NdVGe3,NdVGe3,Ge-Nd-V,True,True,1,exact_sourceaware_structure_label_match,mp-977446
CHGSCREEN-04876,CHGNet_screened_public_hull_top5000,ZrCdAu2,ZrCdAu2,Au-Cd-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-977462
CHGSCREEN-04877,CHGNet_screened_public_hull_top5000,ErZnRh2,ErZnRh2,Er-Rh-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-977538
CHGSCREEN-04878,CHGNet_screened_public_hull_top5000,LiTaIr2,LiTaIr2,Ir-Li-Ta,True,True,1,exact_sourceaware_structure_label_match,mp-977561
CHGSCREEN-04879,CHGNet_screened_public_hull_top5000,NdCdAu2,NdCdAu2,Au-Cd-Nd,True,True,1,exact_sourceaware_structure_label_match,mp-977562
CHGSCREEN-04880,CHGNet_screened_public_hull_top5000,MgSc2Al,MgSc2Al,Al-Mg-Sc,True,True,1,exact_sourceaware_structure_label_match,mp-977580
CHGSCREEN-04881,CHGNet_screened_public_hull_top5000,ZrZnRh2,ZrZnRh2,Rh-Zn-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-977582
CHGSCREEN-04882,CHGNet_screened_public_hull_top5000,Zr3Tl,Zr3Tl,Tl-Zr,True,True,1,exact_sourceaware_structure_label_match,mp-977585
CHGSCREEN-04883,CHGNet_screened_public_hull_top5000,Tm2TlCd,Tm2TlCd,Cd-Tl-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-977589
CHGSCREEN-04884,CHGNet_screened_public_hull_top5000,Bi2Rh3S2,Bi2Rh3S2,Bi-Rh-S,True,True,1,exact_sourceaware_structure_label_match,mp-977592
CHGSCREEN-04885,CHGNet_screened_public_hull_top5000,K2AgP,K2AgP,Ag-K-P,True,True,1,exact_sourceaware_structure_label_match,mp-9778
CHGSCREEN-04886,CHGNet_screened_public_hull_top5000,LaSn2Pd,LaSn2Pd,La-Pd-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-978016
CHGSCREEN-04887,CHGNet_screened_public_hull_top5000,PrGeRu,PrGeRu,Ge-Pr-Ru,True,True,1,exact_sourceaware_structure_label_match,mp-978090
CHGSCREEN-04888,CHGNet_screened_public_hull_top5000,BaHo2PdO5,BaHo2PdO5,Ba-Ho-O-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-9785
CHGSCREEN-04889,CHGNet_screened_public_hull_top5000,SmZn2Cd,SmZn2Cd,Cd-Sm-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-978521
CHGSCREEN-04890,CHGNet_screened_public_hull_top5000,Sc2ZnCu,Sc2ZnCu,Cu-Sc-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-978523
CHGSCREEN-04891,CHGNet_screened_public_hull_top5000,SmHoHg2,SmHoHg2,Hg-Ho-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-978536
CHGSCREEN-04892,CHGNet_screened_public_hull_top5000,SmErTl2,SmErTl2,Er-Sm-Tl,True,True,1,exact_sourceaware_structure_label_match,mp-978543
CHGSCREEN-04893,CHGNet_screened_public_hull_top5000,SmErRh2,SmErRh2,Er-Rh-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-978558
CHGSCREEN-04894,CHGNet_screened_public_hull_top5000,SmI,SmI,I-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-978679
CHGSCREEN-04895,CHGNet_screened_public_hull_top5000,SmFeP,SmFeP,Fe-P-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-978695
CHGSCREEN-04896,CHGNet_screened_public_hull_top5000,SnI2,SnI2,I-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-27194;mp-978846
CHGSCREEN-04897,CHGNet_screened_public_hull_top5000,TbTmRh2,TbTmRh2,Rh-Tb-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-978908
CHGSCREEN-04898,CHGNet_screened_public_hull_top5000,Tb(BIr)4,Tb(BIr)4,B-Ir-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-978921
CHGSCREEN-04899,CHGNet_screened_public_hull_top5000,SmAl,SmAl,Al-Sm,True,True,2,exact_sourceaware_structure_label_match,mp-11221;mp-978951
CHGSCREEN-04900,CHGNet_screened_public_hull_top5000,SnRh3,SnRh3,Rh-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-1187077;mp-978974
CHGSCREEN-04901,CHGNet_screened_public_hull_top5000,TmMg5,TmMg5,Mg-Tm,True,True,3,exact_sourceaware_structure_label_match,mp-1187654;mp-978991;mp-979081
CHGSCREEN-04902,CHGNet_screened_public_hull_top5000,SmGe3,SmGe3,Ge-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-979013
CHGSCREEN-04903,CHGNet_screened_public_hull_top5000,Ta2NbRh,Ta2NbRh,Nb-Rh-Ta,True,True,1,exact_sourceaware_structure_label_match,mp-979288
CHGSCREEN-04904,CHGNet_screened_public_hull_top5000,TaZnOs2,TaZnOs2,Os-Ta-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-979291
CHGSCREEN-04905,CHGNet_screened_public_hull_top5000,Ba3BAsO3,Ba3BAsO3,As-B-Ba-O,True,True,1,exact_sourceaware_structure_label_match,mp-9793
CHGSCREEN-04906,CHGNet_screened_public_hull_top5000,Dy3Y,Dy3Y,Dy-Y,True,True,3,exact_sourceaware_structure_label_match,mp-1184145;mp-979419;mp-979924
CHGSCREEN-04907,CHGNet_screened_public_hull_top5000,YLuTl2,YLuTl2,Lu-Tl-Y,True,True,1,exact_sourceaware_structure_label_match,mp-979430
CHGSCREEN-04908,CHGNet_screened_public_hull_top5000,YLuCu2,YLuCu2,Cu-Lu-Y,True,True,1,exact_sourceaware_structure_label_match,mp-979433
CHGSCREEN-04909,CHGNet_screened_public_hull_top5000,SmCd3,SmCd3,Cd-Sm,True,True,2,exact_sourceaware_structure_label_match,mp-867158;mp-979465
CHGSCREEN-04910,CHGNet_screened_public_hull_top5000,Sm3Sb4Au3,Sm3Sb4Au3,Au-Sb-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-979979
CHGSCREEN-04911,CHGNet_screened_public_hull_top5000,SrAlGeH,SrAlGeH,Al-Ge-H-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-980057
CHGSCREEN-04912,CHGNet_screened_public_hull_top5000,NaYb3,NaYb3,Na-Yb,True,True,2,exact_sourceaware_structure_label_match,mp-1186204;mp-980189
CHGSCREEN-04913,CHGNet_screened_public_hull_top5000,TmGePd,TmGePd,Ge-Pd-Tm,True,True,2,exact_sourceaware_structure_label_match,mp-1216607;mp-980202
CHGSCREEN-04914,CHGNet_screened_public_hull_top5000,DyYIr2,DyYIr2,Dy-Ir-Y,True,True,1,exact_sourceaware_structure_label_match,mp-980387
CHGSCREEN-04915,CHGNet_screened_public_hull_top5000,YTlAg2,YTlAg2,Ag-Tl-Y,True,True,1,exact_sourceaware_structure_label_match,mp-980661
CHGSCREEN-04916,CHGNet_screened_public_hull_top5000,Ti3Nb,Ti3Nb,Nb-Ti,False,True,1,formula_only_overlap_no_label_assignment,mp-1187514
CHGSCREEN-04917,CHGNet_screened_public_hull_top5000,WCl4,WCl4,Cl-W,True,True,1,exact_sourceaware_structure_label_match,mp-980949
CHGSCREEN-04918,CHGNet_screened_public_hull_top5000,SrF2,SrF2,F-Sr,True,True,1,exact_sourceaware_structure_label_match,mp-981
CHGSCREEN-04919,CHGNet_screened_public_hull_top5000,Yb2InSn,Yb2InSn,In-Sn-Yb,True,True,1,exact_sourceaware_structure_label_match,mp-981234
CHGSCREEN-04920,CHGNet_screened_public_hull_top5000,WS2,WS2,S-W,True,True,3,exact_sourceaware_structure_label_match,mp-1028441;mp-224;mp-9813
CHGSCREEN-04921,CHGNet_screened_public_hull_top5000,Zn3CdS4,Zn3CdS4,Cd-S-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-981379
CHGSCREEN-04922,CHGNet_screened_public_hull_top5000,Tm2TlHg,Tm2TlHg,Hg-Tl-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-981381
CHGSCREEN-04923,CHGNet_screened_public_hull_top5000,Y(BIr)4,Y(BIr)4,B-Ir-Y,True,True,1,exact_sourceaware_structure_label_match,mp-981396
CHGSCREEN-04924,CHGNet_screened_public_hull_top5000,YbPrPd2,YbPrPd2,Pd-Pr-Yb,True,True,1,exact_sourceaware_structure_label_match,mp-981530
CHGSCREEN-04925,CHGNet_screened_public_hull_top5000,TmLuRh2,TmLuRh2,Lu-Rh-Tm,True,True,1,exact_sourceaware_structure_label_match,mp-981541
CHGSCREEN-04926,CHGNet_screened_public_hull_top5000,TbAg3,TbAg3,Ag-Tb,True,True,2,exact_sourceaware_structure_label_match,mp-980060;mp-981748
CHGSCREEN-04927,CHGNet_screened_public_hull_top5000,YTmCu2,YTmCu2,Cu-Tm-Y,True,True,1,exact_sourceaware_structure_label_match,mp-982007
CHGSCREEN-04928,CHGNet_screened_public_hull_top5000,Pr2CdSn,Pr2CdSn,Cd-Pr-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-982009
CHGSCREEN-04929,CHGNet_screened_public_hull_top5000,Pr2CdAg,Pr2CdAg,Ag-Cd-Pr,True,True,1,exact_sourceaware_structure_label_match,mp-982010
CHGSCREEN-04930,CHGNet_screened_public_hull_top5000,NaCaPb2,NaCaPb2,Ca-Na-Pb,True,True,1,exact_sourceaware_structure_label_match,mp-982443
CHGSCREEN-04931,CHGNet_screened_public_hull_top5000,Na3Tl,Na3Tl,Na-Tl,True,True,4,exact_sourceaware_structure_label_match,mp-1186088;mp-977403;mp-982773;mp-982873
CHGSCREEN-04932,CHGNet_screened_public_hull_top5000,Sm2Ge5Ir3,Sm2Ge5Ir3,Ge-Ir-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-983234
CHGSCREEN-04933,CHGNet_screened_public_hull_top5000,Ho2CuPd,Ho2CuPd,Cu-Ho-Pd,True,True,1,exact_sourceaware_structure_label_match,mp-983410
CHGSCREEN-04934,CHGNet_screened_public_hull_top5000,ErZnAsO,ErZnAsO,As-Er-O-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-983603
CHGSCREEN-04935,CHGNet_screened_public_hull_top5000,CeYZn2,CeYZn2,Ce-Y-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-984049
CHGSCREEN-04936,CHGNet_screened_public_hull_top5000,K3IO5,K3IO5,I-K-O,True,True,1,exact_sourceaware_structure_label_match,mp-984107
CHGSCREEN-04937,CHGNet_screened_public_hull_top5000,Ba2TlZn,Ba2TlZn,Ba-Tl-Zn,True,True,1,exact_sourceaware_structure_label_match,mp-984724
CHGSCREEN-04938,CHGNet_screened_public_hull_top5000,DyHoIn2,DyHoIn2,Dy-Ho-In,True,True,1,exact_sourceaware_structure_label_match,mp-984767
CHGSCREEN-04939,CHGNet_screened_public_hull_top5000,LuP5,LuP5,Lu-P,True,True,1,exact_sourceaware_structure_label_match,mp-9853
CHGSCREEN-04940,CHGNet_screened_public_hull_top5000,Cr(GaS2)2,Cr(GaS2)2,Cr-Ga-S,True,True,1,exact_sourceaware_structure_label_match,mp-985304
CHGSCREEN-04941,CHGNet_screened_public_hull_top5000,YP5,YP5,P-Y,True,True,1,exact_sourceaware_structure_label_match,mp-9854
CHGSCREEN-04942,CHGNet_screened_public_hull_top5000,ErLu3,ErLu3,Er-Lu,True,True,1,exact_sourceaware_structure_label_match,mp-985437
CHGSCREEN-04943,CHGNet_screened_public_hull_top5000,CeY3,CeY3,Ce-Y,True,True,2,exact_sourceaware_structure_label_match,mp-1006351;mp-985551
CHGSCREEN-04944,CHGNet_screened_public_hull_top5000,CsV5S8,CsV5S8,Cs-S-V,True,True,1,exact_sourceaware_structure_label_match,mp-985699
CHGSCREEN-04945,CHGNet_screened_public_hull_top5000,RbMnAs,RbMnAs,As-Mn-Rb,True,True,1,exact_sourceaware_structure_label_match,mp-987178
CHGSCREEN-04946,CHGNet_screened_public_hull_top5000,YWN3,YWN3,N-W-Y,True,True,6,exact_sourceaware_structure_label_match,mp-989407;mp-989576;mp-989609;mp-989615;mp-989617
CHGSCREEN-04947,CHGNet_screened_public_hull_top5000,LaWN3,LaWN3,La-N-W,False,True,2,formula_only_overlap_no_label_assignment,mp-989633;mp-989646
CHGSCREEN-04948,CHGNet_screened_public_hull_top5000,SrWN3,SrWN3,N-Sr-W,True,True,2,exact_sourceaware_structure_label_match,mp-989513;mp-989625
CHGSCREEN-04949,CHGNet_screened_public_hull_top5000,Cs2AlInH6,Cs2AlInH6,Al-Cs-H-In,True,True,1,exact_sourceaware_structure_label_match,mp-989535
CHGSCREEN-04950,CHGNet_screened_public_hull_top5000,LaMnN3,LaMnN3,La-Mn-N,True,True,2,exact_sourceaware_structure_label_match,mp-989554;mp-989589
CHGSCREEN-04951,CHGNet_screened_public_hull_top5000,Cs2LiTlF6,Cs2LiTlF6,Cs-F-Li-Tl,True,True,1,exact_sourceaware_structure_label_match,mp-989562
CHGSCREEN-04952,CHGNet_screened_public_hull_top5000,Rb2InGaF6,Rb2InGaF6,F-Ga-In-Rb,True,True,1,exact_sourceaware_structure_label_match,mp-989566
CHGSCREEN-04953,CHGNet_screened_public_hull_top5000,Ca6Pb2SeN,Ca6Pb2SeN,Ca-N-Pb-Se,True,True,1,exact_sourceaware_structure_label_match,mp-989582
CHGSCREEN-04954,CHGNet_screened_public_hull_top5000,LaWN3,LaWN3,La-N-W,False,True,2,formula_only_overlap_no_label_assignment,mp-989633;mp-989646
CHGSCREEN-04955,CHGNet_screened_public_hull_top5000,YReN3,YReN3,N-Re-Y,False,True,1,formula_only_overlap_no_label_assignment,mp-989628
CHGSCREEN-04956,CHGNet_screened_public_hull_top5000,LaWN3,LaWN3,La-N-W,False,True,2,formula_only_overlap_no_label_assignment,mp-989633;mp-989646
CHGSCREEN-04957,CHGNet_screened_public_hull_top5000,CaMoN3,CaMoN3,Ca-Mo-N,True,True,2,exact_sourceaware_structure_label_match,mp-989635;mp-989649
CHGSCREEN-04958,CHGNet_screened_public_hull_top5000,Cs2NaAlH6,Cs2NaAlH6,Al-Cs-H-Na,True,True,1,exact_sourceaware_structure_label_match,mp-989642
CHGSCREEN-04959,CHGNet_screened_public_hull_top5000,HoAu2,HoAu2,Au-Ho,True,True,1,exact_sourceaware_structure_label_match,mp-990
CHGSCREEN-04960,CHGNet_screened_public_hull_top5000,Li2CeP2,Li2CeP2,Ce-Li-P,True,True,1,exact_sourceaware_structure_label_match,mp-9912
CHGSCREEN-04961,CHGNet_screened_public_hull_top5000,CaGa2,CaGa2,Ca-Ga,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04962,CHGNet_screened_public_hull_top5000,Ti2GeC,Ti2GeC,C-Ge-Ti,True,True,1,exact_sourceaware_structure_label_match,mp-9958
CHGSCREEN-04963,CHGNet_screened_public_hull_top5000,PrSi,PrSi,Pr-Si,True,True,1,exact_sourceaware_structure_label_match,mp-9968
CHGSCREEN-04964,CHGNet_screened_public_hull_top5000,CdAgO2,CdAgO2,Ag-Cd-O,True,True,2,exact_sourceaware_structure_label_match,mp-996963;mp-996964
CHGSCREEN-04965,CHGNet_screened_public_hull_top5000,AgBiO2,AgBiO2,Ag-Bi-O,True,True,3,exact_sourceaware_structure_label_match,mp-996965;mp-996968;mp-996969
CHGSCREEN-04966,CHGNet_screened_public_hull_top5000,AgAuO2,AgAuO2,Ag-Au-O,True,True,3,exact_sourceaware_structure_label_match,mp-996977;mp-996980;mp-996983
CHGSCREEN-04967,CHGNet_screened_public_hull_top5000,LiCuO2,LiCuO2,Cu-Li-O,True,True,5,exact_sourceaware_structure_label_match,mp-25372;mp-773044;mp-9158;mp-996986;mp-996987
CHGSCREEN-04968,CHGNet_screened_public_hull_top5000,LiAgO2,LiAgO2,Ag-Li-O,True,True,4,exact_sourceaware_structure_label_match,mp-996962;mp-996988;mp-996992;mp-996997
CHGSCREEN-04969,CHGNet_screened_public_hull_top5000,HAuO2,HAuO2,Au-H-O,True,True,3,exact_sourceaware_structure_label_match,mp-996955;mp-996985;mp-996998
CHGSCREEN-04970,CHGNet_screened_public_hull_top5000,ScGe,ScGe,Ge-Sc,True,True,1,exact_sourceaware_structure_label_match,mp-9970
CHGSCREEN-04971,CHGNet_screened_public_hull_top5000,AgPtO2,AgPtO2,Ag-O-Pt,True,True,2,exact_sourceaware_structure_label_match,mp-997006;mp-997007
CHGSCREEN-04972,CHGNet_screened_public_hull_top5000,PbAuO2,PbAuO2,Au-O-Pb,True,True,2,exact_sourceaware_structure_label_match,mp-997015;mp-997109
CHGSCREEN-04973,CHGNet_screened_public_hull_top5000,AgPbO2,AgPbO2,Ag-O-Pb,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04974,CHGNet_screened_public_hull_top5000,CuBiO2,CuBiO2,Bi-Cu-O,True,True,2,exact_sourceaware_structure_label_match,mp-997054;mp-997055
CHGSCREEN-04975,CHGNet_screened_public_hull_top5000,KAgO2,KAgO2,Ag-K-O,True,True,3,exact_sourceaware_structure_label_match,mp-996966;mp-997088;mp-997102
CHGSCREEN-04976,CHGNet_screened_public_hull_top5000,VB,VB,B-V,True,True,1,exact_sourceaware_structure_label_match,mp-9973
CHGSCREEN-04977,CHGNet_screened_public_hull_top5000,Ce4GdO9,Ce4GdO9,Ce-Gd-O,True,True,1,exact_sourceaware_structure_label_match,mp-997498
CHGSCREEN-04978,CHGNet_screened_public_hull_top5000,H6CIN,H6CIN,C-H-I-N,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04979,CHGNet_screened_public_hull_top5000,ErSe2,ErSe2,Er-Se,False,True,1,formula_only_overlap_no_label_assignment,mp-1077779
CHGSCREEN-04980,CHGNet_screened_public_hull_top5000,RbCaCl3,RbCaCl3,Ca-Cl-Rb,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04981,CHGNet_screened_public_hull_top5000,LiSnCl3,LiSnCl3,Cl-Li-Sn,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04982,CHGNet_screened_public_hull_top5000,CsScBr3,CsScBr3,Br-Cs-Sc,True,True,3,exact_sourceaware_structure_label_match,mp-1213644;mp-998308;mp-998435
CHGSCREEN-04983,CHGNet_screened_public_hull_top5000,RbTlBr3,RbTlBr3,Br-Rb-Tl,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04984,CHGNet_screened_public_hull_top5000,KCrCl3,KCrCl3,Cl-Cr-K,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04985,CHGNet_screened_public_hull_top5000,CsSnF3,CsSnF3,Cs-F-Sn,True,True,2,exact_sourceaware_structure_label_match,mp-1105915;mp-998457
CHGSCREEN-04986,CHGNet_screened_public_hull_top5000,NbNiB,NbNiB,B-Nb-Ni,True,True,1,exact_sourceaware_structure_label_match,mp-9985
CHGSCREEN-04987,CHGNet_screened_public_hull_top5000,KCaBr3,KCaBr3,Br-Ca-K,True,True,1,exact_sourceaware_structure_label_match,mp-998599
CHGSCREEN-04988,CHGNet_screened_public_hull_top5000,RbSnBr3,RbSnBr3,Br-Rb-Sn,True,True,1,exact_sourceaware_structure_label_match,mp-998778
CHGSCREEN-04989,CHGNet_screened_public_hull_top5000,TlNiO3,TlNiO3,Ni-O-Tl,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04990,CHGNet_screened_public_hull_top5000,K2O2,K2O2,K-O,True,True,2,exact_sourceaware_structure_label_match,mp-2672;mp-998917
CHGSCREEN-04991,CHGNet_screened_public_hull_top5000,TiAu,TiAu,Au-Ti,True,True,1,exact_sourceaware_structure_label_match,mp-998985
CHGSCREEN-04992,CHGNet_screened_public_hull_top5000,NaTbS2,NaTbS2,Na-S-Tb,True,True,1,exact_sourceaware_structure_label_match,mp-999126
CHGSCREEN-04993,CHGNet_screened_public_hull_top5000,TaPd,TaPd,Pd-Ta,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04994,CHGNet_screened_public_hull_top5000,SmTlS2,SmTlS2,S-Sm-Tl,True,True,1,exact_sourceaware_structure_label_match,mp-999138
CHGSCREEN-04995,CHGNet_screened_public_hull_top5000,SmNi,SmNi,Ni-Sm,True,True,1,exact_sourceaware_structure_label_match,mp-999145
CHGSCREEN-04996,CHGNet_screened_public_hull_top5000,NbPt,NbPt,Nb-Pt,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04997,CHGNet_screened_public_hull_top5000,NbFe3,NbFe3,Fe-Nb,False,False,0,no_formula_overlap_no_label_assignment,
CHGSCREEN-04998,CHGNet_screened_public_hull_top5000,Nb3Fe,Nb3Fe,Fe-Nb,True,True,1,exact_sourceaware_structure_label_match,mp-999395
CHGSCREEN-04999,CHGNet_screened_public_hull_top5000,NaLaSe2,NaLaSe2,La-Na-Se,True,True,2,exact_sourceaware_structure_label_match,mp-1220704;mp-999472
CHGSCREEN-05000,CHGNet_screened_public_hull_top5000,Mn2SiNi,Mn2SiNi,Mn-Ni-Si,True,True,2,exact_sourceaware_structure_label_match,mp-1221538;mp-999558
MATTERGEN-HF-SMOKE-0001,MatterGen_hf_base_smoke_unconditional,Mg5Ru3,Mg5Ru3,Mg-Ru,False,False,0,no_formula_overlap_no_label_assignment,
MATTERGEN-HF-SMOKE-0002,MatterGen_hf_base_smoke_unconditional,Ca2Ga2Tl2,CaTlGa,Ca-Ga-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-791105bef5ad28ef,PGCGM_public_safe_generated_pool,K(VGe)2,K(VGe)2,Ge-K-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ead12bdab1426784,PGCGM_public_safe_generated_pool,Mg4Re4Bi,Mg4Re4Bi,Bi-Mg-Re,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-af972c2ee3528097,PGCGM_public_safe_generated_pool,V4Cu4Cl,V4Cu4Cl,Cl-Cu-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-66c6d41b43114189,PGCGM_public_safe_generated_pool,V2SeBr2,V2SeBr2,Br-Se-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-bb8d47fbd06434fd,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5ddd09fa44684af0,PGCGM_public_safe_generated_pool,YSiMo,YSiMo,Mo-Si-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-e3e36a9df7d55d0f,PGCGM_public_safe_generated_pool,MgGeAs,MgGeAs,As-Ge-Mg,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6b6c6fe7b05164a2,PGCGM_public_safe_generated_pool,Cr2Cd2Bi,Cr2Cd2Bi,Bi-Cd-Cr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-c4acffc212356cdc,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4d2d76825467ec67,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-e09bbff886f04f70,PGCGM_public_safe_generated_pool,Tl2BOs2,Tl2BOs2,B-Os-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-82d299abb3f79cba,PGCGM_public_safe_generated_pool,AlSbPb,AlSbPb,Al-Pb-Sb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9abafc384c63f894,PGCGM_public_safe_generated_pool,TlNiPt,TlNiPt,Ni-Pt-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9f970316dbb5ecc2,PGCGM_public_safe_generated_pool,BeVHg,BeVHg,Be-Hg-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-02d998e7eaa3c668,PGCGM_public_safe_generated_pool,NaNbTe,NaNbTe,Na-Nb-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-91d9c209b4195aaf,PGCGM_public_safe_generated_pool,YMoCl,YMoCl,Cl-Mo-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5f937ea39374e779,PGCGM_public_safe_generated_pool,Rb4Y4N,Rb4Y4N,N-Rb-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-59cf79031b2e666d,PGCGM_public_safe_generated_pool,Y(SiO)2,Y(SiO)2,O-Si-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-0ae3fe0bbd781d4d,PGCGM_public_safe_generated_pool,RbNbNi,RbNbNi,Nb-Ni-Rb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-159e916e75f65d74,PGCGM_public_safe_generated_pool,V(OsW)4,V(OsW)4,Os-V-W,False,False,0,no_formula_overlap_no_label_assignment,
